hshd_id,shabit,net_spend_amt,product
3433866309,Valuable,4.99,GREETING CARDS: HMK CARD RETIRE HALLMARK
3793889863,Valuable,4.99,GREETING CARDS: HMK CARD SYMPTHY CLASSIC
3713596959,Potential,5.49,GREETING CARDS: HMK CARD SYMPTHY CLASSIC
3599914473,Premium Loyal,4.99,GREETING CARDS: HMK CARD SYMPTHY CLASSIC
5541175005,Potential,2.99,GREETING CARDS: HMK CARD THANKS MAHOGANY
3480479859,Valuable,5.99,GREETING CARDS: HMK CARD WEDDING CLASSIC
3594522625,Premium Loyal,1.79,GREETING CARDS: HMK CONFETTI WHITE SHEEN
3776253045,Uncommitted,7.99,GREETING CARDS: HMK CONTAINER FLOWER POT
3483837947,Premium Loyal,7.99,GREETING CARDS: HMK CONTAINER FLOWER POT
3831543841,Premium Loyal,1.79,GREETING CARDS: HMK CURL CASCADE CITY OF
3430412559,Premium Loyal,1.79,GREETING CARDS: HMK CURL CASCADE CITY OF
3595816033,Premium Loyal,1.79,GREETING CARDS: HMK CURL CASCADE WHT WHT
3594522625,Premium Loyal,1.79,GREETING CARDS: HMK CURL CASCADE WHT WHT
3772254921,Valuable,0.99,GREETING CARDS: HMK GIFT ENCL LIGHT PINK
3492796847,Premium Loyal,3.98,GREETING CARDS: HMK GIFTMNYHLDR TAILORED
3831543841,Premium Loyal,0.49,GREETING CARDS: HMK LUNCH SACK SOL LIGHT
3797354373,Valuable,7.99,GREETING CARDS: HMK ORNAMENT RSN GRAD 17
3481727831,Premium Loyal,9.99,GREETING CARDS: HMK PLUSH RAINBOW SNOOPY
3522685203,Valuable,3.99,GREETING CARDS: HMK ROLL WRAP DAISY DOTS
3813729813,Premium Loyal,1.99,GREETING CARDS: HMK TISSUE 6SHT DUAL GRN
8392176867,Potential,1.99,GREETING CARDS: HMK TISSUE 8SHT SOL DARK
3783055077,Potential,3,PASTA & PIZZA SAUCE: KRO 6 CHEESE PASTA SAUCE
6226243525,Premium Loyal,3,PASTA & PIZZA SAUCE: KRO 6 CHEESE PASTA SAUCE
3789208423,Valuable,1.5,PASTA & PIZZA SAUCE: KRO 6 CHEESE PASTA SAUCE
8614197105,Valuable,1.5,PASTA & PIZZA SAUCE: KRO 6 CHEESE PASTA SAUCE
6017374867,Uncommitted,1.5,PASTA & PIZZA SAUCE: KRO 6 CHEESE PASTA SAUCE
3660270617,Premium Loyal,1.5,PASTA & PIZZA SAUCE: KRO 6 CHEESE PASTA SAUCE
3820259381,Premium Loyal,1.19,PASTA & PIZZA SAUCE: KRO 6 CHEESE PASTA SAUCE
3624735303,Premium Loyal,1.3900000000000001,PASTA & PIZZA SAUCE: KRO 6 CHEESE PASTA SAUCE
3787189135,Premium Loyal,1.34,PASTA & PIZZA SAUCE: KRO 6 CHEESE PASTA SAUCE
3478090743,Potential,1.49,PASTA & PIZZA SAUCE: KRO 6 CHEESE PASTA SAUCE
3484642577,Premium Loyal,1.49,PASTA & PIZZA SAUCE: KRO 6 CHEESE PASTA SAUCE
3442564141,Premium Loyal,1.5,PASTA & PIZZA SAUCE: KRO 6 CHEESE PASTA SAUCE
3438041071,Valuable,1.19,PASTA & PIZZA SAUCE: KRO 6 CHEESE PASTA SAUCE
3428294283,Valuable,1.49,PASTA & PIZZA SAUCE: KRO 6 CHEESE PASTA SAUCE
3594040557,Premium Loyal,1.5,PASTA & PIZZA SAUCE: KRO 6 CHEESE PASTA SAUCE
4886938391,Potential,1.5,PASTA & PIZZA SAUCE: KRO 6 CHEESE PASTA SAUCE
3577208625,Premium Loyal,1.19,PASTA & PIZZA SAUCE: KRO PARMESAN PASTA SAUCE
4891212437,Uncommitted,1.3900000000000001,PASTA & PIZZA SAUCE: KRO PARMESAN PASTA SAUCE
6013587021,Potential,1.3900000000000001,PASTA & PIZZA SAUCE: KRO PARMESAN PASTA SAUCE
3820259381,Premium Loyal,2.7800000000000002,PASTA & PIZZA SAUCE: KRO PARMESAN PASTA SAUCE
5397176193,Premium Loyal,3,PASTA & PIZZA SAUCE: KRO PARMESAN PASTA SAUCE
3442564141,Premium Loyal,1.1,PASTA & PIZZA SAUCE: KRO PARMESAN PASTA SAUCE
3478090743,Potential,1.49,PASTA & PIZZA SAUCE: KRO PARMESAN PASTA SAUCE
3484058311,Valuable,1.5,PASTA & PIZZA SAUCE: KRO PARMESAN PASTA SAUCE
5009998889,Premium Loyal,1.5,PASTA & PIZZA SAUCE: KRO PARMESAN PASTA SAUCE
5397176193,Premium Loyal,1.5,PASTA & PIZZA SAUCE: KRO PARMESAN PASTA SAUCE
3482750765,Valuable,1.5,PASTA & PIZZA SAUCE: KRO PARMESAN PASTA SAUCE
5397176193,Premium Loyal,2.98,PASTA & PIZZA SAUCE: KRO PARMESAN PASTA SAUCE
5397176193,Premium Loyal,7.1000000000000005,PASTA & PIZZA SAUCE: KRO PARMESAN PASTA SAUCE
3469552843,Premium Loyal,1.35,PASTA & PIZZA SAUCE: KRO PARMESAN PASTA SAUCE
5003298603,Premium Loyal,1.5,PASTA & PIZZA SAUCE: KRO PARMESAN PASTA SAUCE
3474635161,Premium Loyal,1.5,PASTA & PIZZA SAUCE: KRO PARMESAN PASTA SAUCE
3498815379,Valuable,1.5,PASTA & PIZZA SAUCE: KRO PARMESAN PASTA SAUCE
3660157689,Valuable,1.5,PASTA & PIZZA SAUCE: KRO PARMESAN PASTA SAUCE
5003298603,Premium Loyal,1.5,PASTA & PIZZA SAUCE: KRO PARMESAN PASTA SAUCE
5003306413,Potential,1.69,PASTA & PIZZA SAUCE: KRO PARMESAN PASTA SAUCE
8379499031,Premium Loyal,1.8,PASTA & PIZZA SAUCE: KRO PARMESAN PASTA SAUCE
8379499031,Premium Loyal,2.34,PASTA & PIZZA SAUCE: KRO PARMESAN PASTA SAUCE
8379499031,Premium Loyal,2.7,PASTA & PIZZA SAUCE: KRO PARMESAN PASTA SAUCE
3654022365,Valuable,3.38,PASTA & PIZZA SAUCE: KRO PARMESAN PASTA SAUCE
5003171041,Uncommitted,3.38,PASTA & PIZZA SAUCE: KRO PARMESAN PASTA SAUCE
4999185757,Potential,7.45,PASTA & PIZZA SAUCE: KRO PARMESAN PASTA SAUCE
4886938391,Potential,3,PASTA & PIZZA SAUCE: KRO PARMESAN PASTA SAUCE
4886938391,Potential,3,PASTA & PIZZA SAUCE: KRO PARMESAN PASTA SAUCE
3438041071,Valuable,1.19,PASTA & PIZZA SAUCE: KRO PARMESAN PASTA SAUCE
4886938391,Potential,1.49,PASTA & PIZZA SAUCE: KRO PARMESAN PASTA SAUCE
4886938391,Potential,1.5,PASTA & PIZZA SAUCE: KRO PARMESAN PASTA SAUCE
3589079413,Potential,1.5,PASTA & PIZZA SAUCE: KRO RSTED GARLIC ALFREDO
6238344301,Uncommitted,1.5,PASTA & PIZZA SAUCE: KRO RSTED GARLIC ALFREDO
3406282157,Premium Loyal,1.69,PASTA & PIZZA SAUCE: KRO RSTED GARLIC ALFREDO
8392013769,Valuable,3.38,PASTA & PIZZA SAUCE: KRO RSTED GARLIC ALFREDO
8380374407,Uncommitted,1.69,PASTA & PIZZA SAUCE: KRO RSTED GARLIC ALFREDO
4999314237,Premium Loyal,1.43,PASTA & PIZZA SAUCE: KRO RSTED GARLIC ALFREDO
3454167223,Premium Loyal,1.43,PASTA & PIZZA SAUCE: KRO RSTED GARLIC ALFREDO
3654022365,Valuable,1.99,PASTA & PIZZA SAUCE: KRO RSTED GARLIC ALFREDO
3442414125,Valuable,1.69,PASTA & PIZZA SAUCE: KRO RSTED GARLIC ALFREDO
3650429975,Valuable,3,PASTA & PIZZA SAUCE: KRO SPAGHETTI MEAT SAUCE
3768824631,Potential,1.5,PASTA & PIZZA SAUCE: KRO SPAGHETTI MEAT SAUCE
8614197105,Valuable,1.5,PASTA & PIZZA SAUCE: KRO SPAGHETTI MEAT SAUCE
3786604073,Valuable,1.5,PASTA & PIZZA SAUCE: KRO SPAGHETTI MEAT SAUCE
3804233827,Potential,0.99,PASTA & PIZZA SAUCE: KRO SPAGHETTI MEAT SAUCE
3804233827,Potential,1.3900000000000001,PASTA & PIZZA SAUCE: KRO SPAGHETTI MEAT SAUCE
3814162901,Premium Loyal,1.3900000000000001,PASTA & PIZZA SAUCE: KRO SPAGHETTI MEAT SAUCE
3480418907,Premium Loyal,1.49,PASTA & PIZZA SAUCE: KRO SPAGHETTI MEAT SAUCE
3621081839,Valuable,1.49,PASTA & PIZZA SAUCE: KRO SPAGHETTI MEAT SAUCE
3639945181,Premium Loyal,1.5,PASTA & PIZZA SAUCE: KRO SPAGHETTI MEAT SAUCE
3639945181,Premium Loyal,2.6,PASTA & PIZZA SAUCE: KRO SPAGHETTI MEAT SAUCE
3785844027,Potential,1.99,PASTA & PIZZA SAUCE: KRO TRAD ORGNL PASTA SCE
3797351825,Valuable,1.99,PASTA & PIZZA SAUCE: KRO TRAD ORGNL PASTA SCE
3599914473,Premium Loyal,1.99,PASTA & PIZZA SAUCE: KRO TRAD ORGNL PASTA SCE
3818020689,Valuable,4.38,PASTA & PIZZA SAUCE: KRO TRAD ORGNL PASTA SCE
3639945181,Premium Loyal,2.49,PASTA & PIZZA SAUCE: KRO TRAD ORGNL PASTA SCE
3623404409,Premium Loyal,1.1,PASTA & PIZZA SAUCE: KRO TRAD SPAGHETTI SAUCE
3623404409,Premium Loyal,1.49,PASTA & PIZZA SAUCE: KRO TRAD SPAGHETTI SAUCE
3633552987,Premium Loyal,1.49,PASTA & PIZZA SAUCE: KRO TRAD SPAGHETTI SAUCE
3805064887,Premium Loyal,1.5,PASTA & PIZZA SAUCE: KRO TRAD SPAGHETTI SAUCE
3497925905,Valuable,1.5,PASTA & PIZZA SAUCE: KRO TRAD SPAGHETTI SAUCE
3448763071,Premium Loyal,1.19,PASTA & PIZZA SAUCE: KRO TRAD SPAGHETTI SAUCE
3814162901,Premium Loyal,1.3900000000000001,PASTA & PIZZA SAUCE: KRO TRAD SPAGHETTI SAUCE
8619634263,Uncommitted,1.3900000000000001,PASTA & PIZZA SAUCE: KRO TRAD SPAGHETTI SAUCE
3787189135,Premium Loyal,1.35,PASTA & PIZZA SAUCE: KRO TRAD SPAGHETTI SAUCE
4999474249,Premium Loyal,1.35,PASTA & PIZZA SAUCE: KRO TRAD SPAGHETTI SAUCE
3677252421,Valuable,1.3900000000000001,PASTA & PIZZA SAUCE: KRO TRAD SPAGHETTI SAUCE
3479484629,Valuable,1.5,PASTA & PIZZA SAUCE: KRO TRAD SPAGHETTI SAUCE
4999474249,Premium Loyal,2.68,PASTA & PIZZA SAUCE: KRO TRAD SPAGHETTI SAUCE
3568152527,Valuable,1.49,PASTA & PIZZA SAUCE: KRO TRAD SPAGHETTI SAUCE
3639945181,Premium Loyal,1.5,PASTA & PIZZA SAUCE: KRO TRAD SPAGHETTI SAUCE
5177902977,Uncommitted,1.5,PASTA & PIZZA SAUCE: KRO TRAD SPAGHETTI SAUCE
3437894111,Uncommitted,1.5,PASTA & PIZZA SAUCE: KRO TRAD SPAGHETTI SAUCE
3568035131,Premium Loyal,5.99,PASTA & PIZZA SAUCE: LUCNI RUSTIC TOM BSL SCE
5006031699,Uncommitted,3.49,PASTA & PIZZA SAUCE: MIDS TOM BASIL SPAGH SCE
3467412463,Premium Loyal,2.89,PASTA & PIZZA SAUCE: NWMN OWN ITL SSG PPR SCE
3467724123,Valuable,2.89,PASTA & PIZZA SAUCE: NWMN OWN ITL SSG PPR SCE
3506421065,Premium Loyal,2.99,PASTA & PIZZA SAUCE: PRGO FM TMT BSL PSTA SCE
3804612681,Premium Loyal,2.99,PASTA & PIZZA SAUCE: PRGO FM TMT BSL PSTA SCE
3786275129,Premium Loyal,4,PASTA & PIZZA SAUCE: PRGO HMSTYL ALFRDO SAUCE
3483357231,Valuable,1.8800000000000001,PASTA & PIZZA SAUCE: PRGO HMSTYL ALFRDO SAUCE
3797845793,Premium Loyal,2.19,PASTA & PIZZA SAUCE: PRGO HMSTYL ALFRDO SAUCE
3795361751,Premium Loyal,2.19,PASTA & PIZZA SAUCE: PRGO HMSTYL ALFRDO SAUCE
3795361751,Premium Loyal,4.38,PASTA & PIZZA SAUCE: PRGO HMSTYL ALFRDO SAUCE
3619446861,Premium Loyal,2.19,PASTA & PIZZA SAUCE: PRGO HMSTYL ALFRDO SAUCE
5396945051,Uncommitted,4.38,PASTA & PIZZA SAUCE: PRGO HMSTYL ALFRDO SAUCE
5173768353,Valuable,4.38,PASTA & PIZZA SAUCE: PRGO HMSTYL ALFRDO SAUCE
8615707931,Potential,6.57,PASTA & PIZZA SAUCE: PRGO HMSTYL ALFRDO SAUCE
3483034299,Premium Loyal,2.19,PASTA & PIZZA SAUCE: PRGO HMSTYL ALFRDO SAUCE
3379767653,Uncommitted,2.19,PASTA & PIZZA SAUCE: PRGO HMSTYL ALFRDO SAUCE
5397176193,Premium Loyal,4.38,PASTA & PIZZA SAUCE: PRGO HMSTYL ALFRDO SAUCE
3419779301,Premium Loyal,4.38,PASTA & PIZZA SAUCE: PRGO HMSTYL ALFRDO SAUCE
3470508025,Valuable,2,PASTA & PIZZA SAUCE: PRGO HMSTYL ALFRDO SAUCE
5003380693,Valuable,3,PASTA & PIZZA SAUCE: PRGO HMSTYL ALFRDO SAUCE
3494021719,Premium Loyal,6,PASTA & PIZZA SAUCE: PRGO HMSTYL ALFRDO SAUCE
4999114997,Uncommitted,2.19,PASTA & PIZZA SAUCE: PRGO HMSTYL ALFRDO SAUCE
3468453275,Uncommitted,2.19,PASTA & PIZZA SAUCE: PRGO HMSTYL ALFRDO SAUCE
8614274011,Premium Loyal,2.19,PASTA & PIZZA SAUCE: PRGO HMSTYL ALFRDO SAUCE
3442779059,Uncommitted,3.99,PASTA & PIZZA SAUCE: PRGO HMSTYL ALFRDO SAUCE
3442779059,Uncommitted,3.99,PASTA & PIZZA SAUCE: PRGO HMSTYL ALFRDO SAUCE
4999152211,Premium Loyal,4.38,PASTA & PIZZA SAUCE: PRGO HMSTYL ALFRDO SAUCE
3777337099,Premium Loyal,4,PASTA & PIZZA SAUCE: PRGO RSTD GRLC & HRB SCE
8483853041,Potential,2.19,PASTA & PIZZA SAUCE: PRGO RSTD GRLC & HRB SCE
3772010319,Premium Loyal,2.19,PASTA & PIZZA SAUCE: PRGO RSTD GRLC & HRB SCE
3614421691,Premium Loyal,2.19,PASTA & PIZZA SAUCE: PRGO RSTD GRLC & HRB SCE
3807626379,Valuable,1.67,PASTA & PIZZA SAUCE: PRGO RSTD GRLC & HRB SCE
4887200257,Valuable,2.19,PASTA & PIZZA SAUCE: PRGO RSTD GRLC & HRB SCE
3800910587,Premium Loyal,2.19,PASTA & PIZZA SAUCE: PRGO RSTD GRLC & HRB SCE
4887200257,Valuable,2.19,PASTA & PIZZA SAUCE: PRGO RSTD GRLC & HRB SCE
4887200257,Valuable,2.19,PASTA & PIZZA SAUCE: PRGO RSTD GRLC & HRB SCE
3785837503,Valuable,2.19,PASTA & PIZZA SAUCE: PRGO RSTD GRLC & HRB SCE
8614094499,Premium Loyal,4.38,PASTA & PIZZA SAUCE: PRGO RSTD GRLC & HRB SCE
3390072841,Valuable,2.19,PASTA & PIZZA SAUCE: PRGO RSTD GRLC & HRB SCE
3394496827,Valuable,4.38,PASTA & PIZZA SAUCE: PRGO RSTD GRLC & HRB SCE
3596955955,Valuable,8.76,PASTA & PIZZA SAUCE: PRGO RSTD GRLC & HRB SCE
3622431513,Premium Loyal,2,PASTA & PIZZA SAUCE: PRGO RSTD GRLC & HRB SCE
3577043053,Premium Loyal,1.8800000000000001,PASTA & PIZZA SAUCE: PRGO RSTD GRLC & HRB SCE
3495669361,Potential,1.99,PASTA & PIZZA SAUCE: PRGO RSTD GRLC & HRB SCE
3551176045,Valuable,2.19,PASTA & PIZZA SAUCE: PRGO RSTD GRLC & HRB SCE
3477733927,Premium Loyal,2.19,PASTA & PIZZA SAUCE: PRGO RSTD GRLC & HRB SCE
3462732023,Valuable,2.99,PASTA & PIZZA SAUCE: PRGO RSTD GRLC & HRB SCE
5097848749,Valuable,2.19,PASTA & PIZZA SAUCE: PRGO RSTD GRLC & HRB SCE
5097848749,Valuable,2.19,PASTA & PIZZA SAUCE: PRGO RSTD GRLC & HRB SCE
8940341915,Potential,3.7600000000000002,PASTA & PIZZA SAUCE: PRGO RSTD GRLC & HRB SCE
8940341915,Potential,4.38,PASTA & PIZZA SAUCE: PRGO RSTD GRLC & HRB SCE
3506421065,Premium Loyal,1.69,PASTA & PIZZA SAUCE: PRGO TOM BSL GAR ITL SCE
3781518765,Lapsed,2.19,PASTA & PIZZA SAUCE: PRGO TOM BSL GAR ITL SCE
3543766979,Premium Loyal,6.57,PASTA & PIZZA SAUCE: PRGO TOM BSL GAR ITL SCE
3807626379,Valuable,1.67,PASTA & PIZZA SAUCE: PRGO TOM BSL GAR ITL SCE
3382838385,Valuable,2.19,PASTA & PIZZA SAUCE: PRGO TOM BSL GAR ITL SCE
3792262175,Premium Loyal,2.19,PASTA & PIZZA SAUCE: PRGO TOM BSL GAR ITL SCE
3394496827,Valuable,2.19,PASTA & PIZZA SAUCE: PRGO TOM BSL GAR ITL SCE
6751647823,Uncommitted,2.19,PASTA & PIZZA SAUCE: PRGO TOM BSL GAR ITL SCE
8479715679,Uncommitted,2,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
3599209123,Valuable,2,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
3772009493,Potential,2,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
3506421065,Premium Loyal,1.44,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
3797845793,Premium Loyal,1.8800000000000001,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
3769200151,Premium Loyal,1.99,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
3769200151,Premium Loyal,1.99,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
3706147897,Premium Loyal,1.99,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
3769200151,Premium Loyal,1.99,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
8479715679,Uncommitted,2.19,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
3777337099,Premium Loyal,2.19,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
8367384565,Premium Loyal,2.19,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
3778550303,Uncommitted,2.19,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
8367384565,Premium Loyal,2.19,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
3648228453,Premium Loyal,2.19,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
8367384565,Premium Loyal,2.19,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
8367384565,Premium Loyal,2.19,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
5177945567,Uncommitted,2.19,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
8479715679,Uncommitted,2.19,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
8367384565,Premium Loyal,2.19,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
3798185529,Uncommitted,3.99,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
3569220855,Premium Loyal,3.99,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
5173782461,Uncommitted,3.99,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
3805216425,Valuable,3.99,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
3798185529,Uncommitted,3.99,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
3798185529,Uncommitted,3.99,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
4999556943,Potential,3.99,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
3801707987,Potential,4.38,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
5177945567,Uncommitted,4.38,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
3799121499,Premium Loyal,4.38,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
3778550303,Uncommitted,4.38,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
3543766979,Premium Loyal,4.38,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
3599209123,Valuable,4.38,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
3782173683,Uncommitted,6.57,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
3596734333,Uncommitted,2,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
4887200257,Valuable,4,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
3630132471,Valuable,1.8900000000000001,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
3800949871,Valuable,1.8900000000000001,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
4887200257,Valuable,2.19,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
5625044283,Uncommitted,2.19,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
3814102855,Potential,2.19,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
4887200257,Valuable,2.19,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
5173768353,Valuable,2.19,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
3802790999,Potential,2.19,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
3795540705,Premium Loyal,2.19,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
4887200257,Valuable,2.19,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
5625044283,Uncommitted,2.19,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
3804612681,Premium Loyal,2.19,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
3817431063,Potential,2.19,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
3807626379,Valuable,2.19,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
8380422349,Valuable,2.19,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
3596734333,Uncommitted,2.19,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
5002883755,Premium Loyal,3.59,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
3805524013,Valuable,3.59,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
3804227155,Valuable,3.59,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
3805717535,Premium Loyal,3.59,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
5002883755,Premium Loyal,3.59,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
3827627597,Potential,3.59,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
3382838385,Valuable,3.59,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
5173768353,Valuable,3.59,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
3827627597,Potential,3.59,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
3534194473,Potential,4.38,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
5002883755,Premium Loyal,4.38,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
3827743959,Uncommitted,7.18,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
3454177121,Premium Loyal,2,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
5005975611,Potential,2.19,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
3487021043,Valuable,2.19,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
3580780601,Potential,2.19,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
5955416217,Premium Loyal,2.19,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
5955416217,Premium Loyal,2.19,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
3476946057,Uncommitted,3.99,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
3476946057,Uncommitted,3.99,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
3476946057,Uncommitted,3.99,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
3437807023,Uncommitted,3.99,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
3403031447,Premium Loyal,4.38,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
3388420527,Potential,4.38,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
3403031447,Premium Loyal,4.38,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
3480632679,Premium Loyal,1.67,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
8379391945,Valuable,1.99,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
3634888073,Premium Loyal,2.19,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
3484465299,Valuable,2.19,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
3433767183,Valuable,2,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
3594040557,Premium Loyal,1.99,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
3730417283,Premium Loyal,2.19,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
3730417283,Premium Loyal,2.19,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
8940341915,Potential,3.7600000000000002,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
3567275449,Uncommitted,4.38,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
3442779059,Uncommitted,4.38,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
8940341915,Potential,4.38,PASTA & PIZZA SAUCE: PRGO TRADTNAL ITAL SAUCE
3467767349,Premium Loyal,4.99,PASTA & PIZZA SAUCE: PSNA CLASSIC PIZZA SAUCE
3787604359,Valuable,0.89,PASTA & PIZZA SAUCE: PSST GARLIC & HERB SAUCE
3786604073,Valuable,0.89,PASTA & PIZZA SAUCE: PSST GARLIC & HERB SAUCE
3796606217,Premium Loyal,0.79,PASTA & PIZZA SAUCE: PSST GARLIC & HERB SAUCE
3796606217,Premium Loyal,0.79,PASTA & PIZZA SAUCE: PSST GARLIC & HERB SAUCE
3382838385,Valuable,0.79,PASTA & PIZZA SAUCE: PSST GARLIC & HERB SAUCE
9409398201,Potential,0.89,PASTA & PIZZA SAUCE: PSST GARLIC & HERB SAUCE
3480407797,Valuable,0.89,PASTA & PIZZA SAUCE: PSST GARLIC & HERB SAUCE
3791605639,Premium Loyal,0.89,PASTA & PIZZA SAUCE: PSST GARLIC & HERB SAUCE
3592427079,Valuable,0.89,PASTA & PIZZA SAUCE: PSST GARLIC & HERB SAUCE
3791605639,Premium Loyal,0.89,PASTA & PIZZA SAUCE: PSST GARLIC & HERB SAUCE
3510731045,Uncommitted,0.99,PASTA & PIZZA SAUCE: PSST GARLIC & HERB SAUCE
